Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
SOLARINDS,INE343H01029,04-12-2023,NSE,EQ,EQ,sell,FALSE,8,6060,63771136,1.30E+15,2023-12-04T11:23:43
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,53,942.15,24235670,1.10E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,16,362.4,63775169,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.4,63775168,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.4,63775167,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,20,362.4,63775166,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,18,362.4,63775165,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,20,362.4,63775164,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,37,362.4,63775163,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.4,63775162,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,5,362.4,63775161,1.30E+15,2023-12-04T11:23:54
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,18,362.4,63775160,1.30E+15,2023-12-04T11:23:54
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,3,5885.4,43614829,1.20E+15,2023-12-04T11:23:55
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,6,5885.4,43614828,1.20E+15,2023-12-04T11:23:55
NIFTYBEES,INF204KB14I2,04-12-2023,NSE,EQ,EQ,buy,FALSE,22,227.15,43614693,1.20E+15,2023-12-04T11:23:55
RATNAMANI,INE703B01027,04-12-2023,NSE,EQ,EQ,buy,FALSE,13,3838,63775817,1.30E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,4,561.25,43614978,1.20E+15,2023-12-04T11:23:56
TORNTPOWER,INE813H01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,23,969.25,63775904,1.30E+15,2023-12-04T11:23:56
TORNTPOWER,INE813H01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,24,969.2,63775903,1.30E+15,2023-12-04T11:23:56
TORNTPOWER,INE813H01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,5,969.2,63775902,1.30E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,561.25,43614984,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,561.25,43614985,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,561.25,43614986,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,561.25,43614987,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,561.25,43614988,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,561.25,43614989,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,26,561.25,43614990,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,561.25,43614983,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,561.25,43614981,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,561.25,43614982,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,561.25,43614980,1.20E+15,2023-12-04T11:23:56
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,561.25,43614979,1.20E+15,2023-12-04T11:23:56
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8604.8,3881171,1.00E+15,2023-12-04T11:23:57
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,525.8,43615268,1.20E+15,2023-12-04T11:23:57
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,5,525.7,43615267,1.20E+15,2023-12-04T11:23:57
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,64,525.65,43615266,1.20E+15,2023-12-04T11:23:57
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,26,525.65,43615265,1.20E+15,2023-12-04T11:23:57
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.05,3881175,1.00E+15,2023-12-04T11:23:57
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,8604.9,3881174,1.00E+15,2023-12-04T11:23:57
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8604.85,3881173,1.00E+15,2023-12-04T11:23:57
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8604.85,3881172,1.00E+15,2023-12-04T11:23:57
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,942.3,24244464,1.10E+15,2023-12-04T11:24:24
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,942.3,24244463,1.10E+15,2023-12-04T11:24:24
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,942.3,24244462,1.10E+15,2023-12-04T11:24:24
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,942.3,24244461,1.10E+15,2023-12-04T11:24:24
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,942.3,24244460,1.10E+15,2023-12-04T11:24:24
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,11,942.3,24244466,1.10E+15,2023-12-04T11:24:24
AGI,INE415A01038,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,942.3,24244465,1.10E+15,2023-12-04T11:24:24
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783979,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783978,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783977,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783976,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783975,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783974,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783973,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783972,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783971,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783970,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783969,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783968,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,18,362.35,63783967,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783966,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783965,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783964,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,18,362.35,63783963,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,362.35,63783961,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,24,362.35,63783962,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,2,362.35,63783960,1.30E+15,2023-12-04T11:24:25
NIFTYBEES,INF204KB14I2,04-12-2023,NSE,EQ,EQ,buy,FALSE,22,227.08,43623287,1.20E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,10,362.35,63783980,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,6,362.4,63783981,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,24,362.3,63783959,1.30E+15,2023-12-04T11:24:25
TIPSINDLTD,INE716B01029,04-12-2023,NSE,EQ,EQ,buy,FALSE,12,362.3,63783958,1.30E+15,2023-12-04T11:24:25
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,58,561.25,43623465,1.20E+15,2023-12-04T11:24:26
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,5,561.25,43623464,1.20E+15,2023-12-04T11:24:26
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,19,561.25,43623463,1.20E+15,2023-12-04T11:24:26
PDSL,INE111Q01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,5,561.25,43623462,1.20E+15,2023-12-04T11:24:26
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,5885.5,43623403,1.20E+15,2023-12-04T11:24:26
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,5885.5,43623402,1.20E+15,2023-12-04T11:24:26
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,5885.5,43623401,1.20E+15,2023-12-04T11:24:26
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,5885.5,43623400,1.20E+15,2023-12-04T11:24:26
LINDEINDIA,INE473A01011,04-12-2023,NSE,EQ,EQ,buy,FALSE,5,5885.4,43623399,1.20E+15,2023-12-04T11:24:26
RATNAMANI,INE703B01027,04-12-2023,NSE,EQ,EQ,buy,FALSE,13,3837.7,63784379,1.30E+15,2023-12-04T11:24:26
TORNTPOWER,INE813H01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,4,969.95,63784475,1.30E+15,2023-12-04T11:24:27
TORNTPOWER,INE813H01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,48,969.9,63784474,1.30E+15,2023-12-04T11:24:27
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,7,525.85,43623729,1.20E+15,2023-12-04T11:24:27
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,26,525.8,43623728,1.20E+15,2023-12-04T11:24:27
JSL,INE220G01021,04-12-2023,NSE,EQ,EQ,buy,FALSE,63,525.65,43623727,1.20E+15,2023-12-04T11:24:27
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.9,3888840,1.00E+15,2023-12-04T11:24:28
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.2,3888835,1.00E+15,2023-12-04T11:24:28
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.85,3888839,1.00E+15,2023-12-04T11:24:28
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.8,3888838,1.00E+15,2023-12-04T11:24:28
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.2,3888836,1.00E+15,2023-12-04T11:24:28
CERA,INE739E01017,04-12-2023,NSE,EQ,EQ,buy,FALSE,1,8609.5,3888837,1.00E+15,2023-12-04T11:24:28
