Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.10",203721021,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.05",203721029,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,5,"2,170.05",203721028,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"2,170.05",203721024,1.10E+15,2025-01-13T10:42:15
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,457,95.14,603660696,1.30E+15,2025-01-13T10:42:15
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,24,95.15,603660695,1.30E+15,2025-01-13T10:42:15
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,13,95.15,603660694,1.30E+15,2025-01-13T10:42:15
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,15,95.15,603660693,1.30E+15,2025-01-13T10:42:15
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,20,95.15,603660692,1.30E+15,2025-01-13T10:42:15
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,4,"6,245",404116808,1.20E+15,2025-01-13T10:42:15
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"6,245.10",404116807,1.20E+15,2025-01-13T10:42:15
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"6,245.10",404116806,1.20E+15,2025-01-13T10:42:15
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"6,245.20",404116805,1.20E+15,2025-01-13T10:42:15
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"6,245.30",404116804,1.20E+15,2025-01-13T10:42:15
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,10,912,203719473,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.10",203721020,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,5,"2,170.15",203721019,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.15",203721018,1.10E+15,2025-01-13T10:42:15
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,911.8,203719476,1.10E+15,2025-01-13T10:42:15
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,50,911.9,203719475,1.10E+15,2025-01-13T10:42:15
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,912,203719474,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,"2,170.10",203721023,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.05",203721027,1.10E+15,2025-01-13T10:42:15
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.05",203721026,1.10E+15,2025-01-13T10:42:15
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"13,674.60",404117790,1.20E+15,2025-01-13T10:42:16
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,9,"6,332",603661291,1.30E+15,2025-01-13T10:42:16
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"6,332",603661290,1.30E+15,2025-01-13T10:42:16
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,6,"6,332.90",603661289,1.30E+15,2025-01-13T10:42:16
PFC,INE134E01011,13-01-2025,NSE,EQ,EQ,sell,FALSE,123,405.95,404117876,1.20E+15,2025-01-13T10:42:16
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"13,665.30",404117793,1.20E+15,2025-01-13T10:42:16
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,4,"13,666.75",404117792,1.20E+15,2025-01-13T10:42:16
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"13,667.55",404117791,1.20E+15,2025-01-13T10:42:16
GODFRYPHLP,INE260B01028,13-01-2025,NSE,EQ,EQ,buy,FALSE,4,"4,581.10",203726879,1.10E+15,2025-01-13T10:42:25
APARINDS,INE372A01015,13-01-2025,NSE,EQ,EQ,buy,FALSE,2,"10,156.45",3090430,1.00E+15,2025-01-13T10:42:25
APARINDS,INE372A01015,13-01-2025,NSE,EQ,EQ,buy,FALSE,1,"10,155.10",3090429,1.00E+15,2025-01-13T10:42:25
APARINDS,INE372A01015,13-01-2025,NSE,EQ,EQ,buy,FALSE,2,"10,155.05",3090428,1.00E+15,2025-01-13T10:42:25
GODFRYPHLP,INE260B01028,13-01-2025,NSE,EQ,EQ,buy,FALSE,2,"4,581.20",203726881,1.10E+15,2025-01-13T10:42:25
GODFRYPHLP,INE260B01028,13-01-2025,NSE,EQ,EQ,buy,FALSE,1,"4,581.20",203726880,1.10E+15,2025-01-13T10:42:25
GODFRYPHLP,INE260B01028,13-01-2025,NSE,EQ,EQ,buy,FALSE,4,"4,580.95",203726878,1.10E+15,2025-01-13T10:42:25
TI,INE133E01013,13-01-2025,NSE,EQ,EQ,buy,FALSE,5,408.85,603667559,1.30E+15,2025-01-13T10:42:26
GRANULES,INE101D01020,13-01-2025,NSE,EQ,EQ,buy,FALSE,84,591.8,203727092,1.10E+15,2025-01-13T10:42:26
GRSE,INE382Z01011,13-01-2025,NSE,EQ,EQ,buy,FALSE,7,"1,440.70",203727137,1.10E+15,2025-01-13T10:42:26
GRSE,INE382Z01011,13-01-2025,NSE,EQ,EQ,buy,FALSE,7,"1,440.70",203727138,1.10E+15,2025-01-13T10:42:26
GRSE,INE382Z01011,13-01-2025,NSE,EQ,EQ,buy,FALSE,3,"1,440.75",203727139,1.10E+15,2025-01-13T10:42:26
GRSE,INE382Z01011,13-01-2025,NSE,EQ,EQ,buy,FALSE,7,"1,440.75",203727140,1.10E+15,2025-01-13T10:42:26
GRSE,INE382Z01011,13-01-2025,NSE,EQ,EQ,buy,FALSE,11,"1,440.90",203727141,1.10E+15,2025-01-13T10:42:26
KEC,INE389H01022,13-01-2025,NSE,EQ,EQ,buy,FALSE,23,944.05,404123514,1.20E+15,2025-01-13T10:42:26
KEC,INE389H01022,13-01-2025,NSE,EQ,EQ,buy,FALSE,5,944.05,404123515,1.20E+15,2025-01-13T10:42:26
KEC,INE389H01022,13-01-2025,NSE,EQ,EQ,buy,FALSE,12,944.05,404123516,1.20E+15,2025-01-13T10:42:26
KEC,INE389H01022,13-01-2025,NSE,EQ,EQ,buy,FALSE,5,944.1,404123517,1.20E+15,2025-01-13T10:42:26
KEC,INE389H01022,13-01-2025,NSE,EQ,EQ,buy,FALSE,4,944.1,404123518,1.20E+15,2025-01-13T10:42:26
KEC,INE389H01022,13-01-2025,NSE,EQ,EQ,buy,FALSE,4,944.1,404123519,1.20E+15,2025-01-13T10:42:26
TI,INE133E01013,13-01-2025,NSE,EQ,EQ,buy,FALSE,63,408.8,603667558,1.30E+15,2025-01-13T10:42:26
TI,INE133E01013,13-01-2025,NSE,EQ,EQ,buy,FALSE,54,408.85,603667560,1.30E+15,2025-01-13T10:42:26
TI,INE133E01013,13-01-2025,NSE,EQ,EQ,buy,FALSE,1,408.85,603667561,1.30E+15,2025-01-13T10:42:26
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.8,203731955,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,21,910.25,203732012,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.65,203731966,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,985.65,203731967,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,910.35,203732006,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,910.35,203732007,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,22,910.35,203732008,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,910.35,203732009,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,14,910.3,203732010,1.10E+15,2025-01-13T10:42:38
FACT,INE188A01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,910.25,203732011,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.8,203731951,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,8,985.85,203731950,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.85,203731949,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,16,985.9,203731948,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,4,986,203731947,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,5,985.75,203731960,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,985.75,203731961,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.75,203731962,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,985.75,203731963,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.75,203731964,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,985.75,203731965,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.8,203731954,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.8,203731953,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.8,203731952,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,986.05,203731946,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.8,203731956,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,985.8,203731957,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,985.75,203731958,1.10E+15,2025-01-13T10:42:38
AGI,INE415A01038,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,985.75,203731959,1.10E+15,2025-01-13T10:42:38
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,4,"13,653.90",404129626,1.20E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,16,"2,170.10",203732183,1.10E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.15",203732182,1.10E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,5,"2,170.15",203732181,1.10E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.15",203732180,1.10E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,8,"2,170.15",203732179,1.10E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,15,"2,170.15",203732178,1.10E+15,2025-01-13T10:42:39
GRAVITA,INE024L01027,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"2,170.15",203732177,1.10E+15,2025-01-13T10:42:39
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,"6,248.20",404129316,1.20E+15,2025-01-13T10:42:39
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,6,"6,248.20",404129317,1.20E+15,2025-01-13T10:42:39
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,"6,248.15",404129318,1.20E+15,2025-01-13T10:42:39
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"6,248.10",404129319,1.20E+15,2025-01-13T10:42:39
PERSISTENT,INE262H01021,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"6,247.85",404129320,1.20E+15,2025-01-13T10:42:39
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"13,656.50",404129624,1.20E+15,2025-01-13T10:42:39
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,"13,653.95",404129625,1.20E+15,2025-01-13T10:42:39
NEULANDLAB,INE794A01010,13-01-2025,NSE,EQ,EQ,sell,FALSE,2,"13,653.20",404129627,1.20E+15,2025-01-13T10:42:39
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,8,"6,332.85",603673400,1.30E+15,2025-01-13T10:42:39
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"6,333",603673399,1.30E+15,2025-01-13T10:42:39
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,1,"6,333.05",603673398,1.30E+15,2025-01-13T10:42:39
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"6,333.45",603673397,1.30E+15,2025-01-13T10:42:39
TRENT,INE849A01020,13-01-2025,NSE,EQ,EQ,sell,FALSE,3,"6,334",603673396,1.30E+15,2025-01-13T10:42:39
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,254,95.15,603673273,1.30E+15,2025-01-13T10:42:39
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,65,95.15,603673272,1.30E+15,2025-01-13T10:42:39
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,70,95.16,603673271,1.30E+15,2025-01-13T10:42:39
SJVN,INE002L01015,13-01-2025,NSE,EQ,EQ,sell,FALSE,140,95.16,603673270,1.30E+15,2025-01-13T10:42:39
PFC,INE134E01011,13-01-2025,NSE,EQ,EQ,sell,FALSE,5,405.8,404129828,1.20E+15,2025-01-13T10:42:40
PFC,INE134E01011,13-01-2025,NSE,EQ,EQ,sell,FALSE,118,405.8,404129829,1.20E+15,2025-01-13T10:42:40
SARDAEN,INE385C01021,13-01-2025,NSE,EQ,EQ,buy,FALSE,4,465.45,603677433,1.30E+15,2025-01-13T10:42:48
SARDAEN,INE385C01021,13-01-2025,NSE,EQ,EQ,buy,FALSE,1,465.45,603677434,1.30E+15,2025-01-13T10:42:48
SARDAEN,INE385C01021,13-01-2025,NSE,EQ,EQ,buy,FALSE,51,465.5,603677435,1.30E+15,2025-01-13T10:42:48
PCBL,INE602A01031,13-01-2025,NSE,EQ,EQ,buy,FALSE,19,365.65,404134589,1.20E+15,2025-01-13T10:42:48
PCBL,INE602A01031,13-01-2025,NSE,EQ,EQ,buy,FALSE,13,365.65,404134588,1.20E+15,2025-01-13T10:42:48
PCBL,INE602A01031,13-01-2025,NSE,EQ,EQ,buy,FALSE,54,365.65,404134587,1.20E+15,2025-01-13T10:42:48
PCBL,INE602A01031,13-01-2025,NSE,EQ,EQ,buy,FALSE,25,365.6,404134586,1.20E+15,2025-01-13T10:42:48
PCBL,INE602A01031,13-01-2025,NSE,EQ,EQ,buy,FALSE,25,365.55,404134585,1.20E+15,2025-01-13T10:42:48
PCBL,INE602A01031,13-01-2025,NSE,EQ,EQ,buy,FALSE,1,365.55,404134584,1.20E+15,2025-01-13T10:42:48
SARDAEN,INE385C01021,13-01-2025,NSE,EQ,EQ,buy,FALSE,30,465.45,603677431,1.30E+15,2025-01-13T10:42:48
SARDAEN,INE385C01021,13-01-2025,NSE,EQ,EQ,buy,FALSE,4,465.45,603677430,1.30E+15,2025-01-13T10:42:48
SARDAEN,INE385C01021,13-01-2025,NSE,EQ,EQ,buy,FALSE,18,465.45,603677432,1.30E+15,2025-01-13T10:42:48
ITDCEM,INE686A01026,13-01-2025,NSE,EQ,EQ,buy,FALSE,10,510.15,203737559,1.10E+15,2025-01-13T10:42:49
DEEPAKFERT,INE501A01019,13-01-2025,NSE,EQ,EQ,buy,FALSE,23,"1,116.95",203737625,1.10E+15,2025-01-13T10:42:49
DEEPAKFERT,INE501A01019,13-01-2025,NSE,EQ,EQ,buy,FALSE,21,"1,117.15",203737626,1.10E+15,2025-01-13T10:42:49
PGEL,INE457L01029,13-01-2025,NSE,EQ,EQ,buy,FALSE,57,873,404134970,1.20E+15,2025-01-13T10:42:49
JINDALSTEL,INE749A01030,13-01-2025,NSE,EQ,EQ,buy,FALSE,55,913,404134878,1.20E+15,2025-01-13T10:42:49
ITDCEM,INE686A01026,13-01-2025,NSE,EQ,EQ,buy,FALSE,30,510.15,203737556,1.10E+15,2025-01-13T10:42:49
